ma_code,ma_name,ma_level,ma_parent,ma_postal_code
6209082002,Kinipan,4,620908,74664
6209082003,Ginih,4,620908,74664
6209082004,Benakitan,4,620908,74664
6209082005,Liku,4,620908,74664
6209082006,Mengkalang,4,620908,74664
6209082007,Karang Mas,4,620908,74664
6209082008,Kina,4,620908,74664
6209082009,Jamuat,4,620908,74664
6210,Kab. Gunung Mas,2,62,
621001,Sepang,3,6210,
6210011001,Sepang Simin,4,621001,74570
6210012002,Sepang Kota,4,621001,74570
6210012003,Tewai Baru,4,621001,74570
6210012004,Tanjung Karitak,4,621001,74570
6210012011,Pamatang Limau,4,621001,74570
6210012012,Tampelas,4,621001,74570
6210012014,Rabauh,4,621001,74570
621002,Kurun,3,6210,
6210021001,Tampang Tumbang Anjir,4,621002,74511
6210021012,Kurun,4,621002,74511
6210022002,Petak Bahandang,4,621002,74511
6210022003,Tanjung Riu,4,621002,74511
6210022004,Teluk Nyatu,4,621002,74511
6210022005,Tumbang Lampahung,4,621002,74511
6210022006,Tewang Pajangan,4,621002,74511
6210022007,Tumbang Tariak,4,621002,74511
6210022008,Tumbang Miwan,4,621002,74511
6210022009,Hurung Bunut,4,621002,0
6210022010,Tumbang Hakau,4,621002,74511
6210022011,Pilang Munduk,4,621002,74511
6210022013,Tumbang Manyangan,4,621002,74511
6210022014,Penda Pilang,4,621002,74511
6210022015,Tumbang Tambirah,4,621002,74511
621003,Tewah,3,6210,
6210031005,Tewah,4,621003,74552
6210032001,Sare Rangan,4,621003,74552
6210032002,Tumbang Pajangei,4,621003,74552
6210032003,Kasintu,4,621003,74552
6210032004,Batu Nyiwuh,4,621003,74552
6210032006,Tumbang Habaon,4,621003,74552
6210032007,Sei Riang,4,621003,74552
6210032008,Sandung Tambun,4,621003,74552
6210032009,Tanjung Untung,4,621003,74552
6210032010,Upon Batu,4,621003,74552
6210032011,Sumur Mas,4,621003,74552
6210032012,Batu Nyapau,4,621003,74552
6210032013,Taja Urap,4,621003,74552
6210032014,Teluk Lawah,4,621003,74552
6210032015,Karason Raya,4,621003,74552
6210032016,Rangan Mihing,4,621003,74552
621004,Kahayan Hulu Utara,3,6210,
6210041001,Tumbang Miri,4,621004,74554
6210042002,Batu Tangkui,4,621004,74554
6210042005,Penda Rangas,4,621004,74554
6210042006,Tumbang Sian,4,621004,74554
6210042008,Tumbang Pasangon,4,621004,74554
6210042012,Tumbang Korik,4,621004,74554
6210042014,Tumbang Ponyoi,4,621004,74554
6210042019,Dandang,4,621004,74554
6210042020,Tumbang Hamputung,4,621004,74554
6210042021,Tumbang Tajungan,4,621004,74554
6210042028,Tumbang Takaoi,4,621004,74554
6210042029,Teluk Kanduri,4,621004,74554
621005,Rungan,3,6210,
6210051021,Jakatan Raya,4,621005,74560
6210052001,Tumbang Jutuh,4,621005,74560
6210052002,Tumbang Baringei,4,621005,74560
6210052009,Tumbang Malahoi,4,621005,74560
6210052014,Tumbang Bunut,4,621005,74560
6210052015,Tumbang Kajuei,4,621005,74560
6210052016,Luwuk Kantor,4,621005,74560
6210052017,Luwuk Langkuas,4,621005,74560
6210052018,Talangkah,4,621005,74560
6210052019,Parempei,4,621005,74560
6210052020,Linau,4,621005,74560
6210052022,Bereng Baru,4,621005,74560
6210052023,Bereng Malaka,4,621005,74560
6210052027,Karya Bhakti,4,621005,74560
621006,Manuhing,3,6210,
6210061001,Tumbang Talaken,4,621006,74562
6210062002,Tumbang Sepan,4,621006,74562
6210062003,Tangki Dahuyan,4,621006,74562
6210062004,Bereng Balawan,4,621006,74562
6210062005,Bereng Jun,4,621006,74562
6210062006,Takaras,4,621006,74562
6210062012,Belawan Mulya,4,621006,74562
6210062013,Taringen,4,621006,74562
6210062014,Bangun Sari,4,621006,74562
6210062015,Fajar Harapan,4,621006,74562
6210062017,Guhung,4,621006,74562
6210062018,Tumbang Jalemu,4,621006,74562
621007,Mihing Raya,3,6210,
6210071005,Kampuri,4,621007,74571
6210072001,Tuyun,4,621007,74571
6210072002,Tumbang Empas,4,621007,74571
6210072003,Rangan Tate,4,621007,74571
6210072004,Dahian Tambuk,4,621007,74571
6210072006,Tumbang Danau,4,621007,74571
621008,Damang Batu,3,6210,
6210081008,Tumbang Marikoi,4,621008,74553
6210082001,Lawang Kanji,4,621008,74553
6210082002,Tumbang Mahuroi,4,621008,74553
6210082003,Karetau Rambangun,4,621008,74553
6210082004,Karetau Sarian,4,621008,74553
6210082005,Tumbang Posu,4,621008,74553
6210082006,Tumbang Maraya,4,621008,74553
6210082007,Tumbang Anoi,4,621008,74553
621009,Miri Manasa,3,6210,
6210091003,Tumbang Napoi,4,621009,74555
6210092001,Tumbang Siruk,4,621009,74555
6210092002,Mangkuhung,4,621009,74555
6210092004,Tumbang Masukih,4,621009,74555
6210092005,Rangan Hiran,4,621009,74555
6210092006,Harowo,4,621009,74555
6210092007,Tumbang Manyoi,4,621009,74555
6210092008,Tumbang Lapan,4,621009,74555
6210092009,Buntoi,4,621009,74555
6210092010,Tumbang Koroi,4,621009,74555
6210092011,Tumbang Hatung,4,621009,74555
621010,Rungan Hulu,3,6210,
6210101004,Tumbang Rahuyan,4,621010,74561
6210102001,Jangkit,4,621010,74561
6210102002,Tumbang Lapan,4,621010,74561
6210102003,Batu Puter,4,621010,74561
6210102005,Sei Antai,4,621010,74561
6210102006,Hantapang,4,621010,74561
6210102007,Sangal,4,621010,74561
6210102008,Tumbang Tuwe,4,621010,74561
6210102012,Tumbang Mujai,4,621010,74561
621011,Manuhing Raya,3,6210,
6210111005,Tehang,4,621011,74563
6210112002,Tumbang Samui,4,621011,74563
6210112003,Tumbang Oroi,4,621011,74563
6210112004,Luwuk Tukau,4,621011,74563
6210112006,Putat Durei,4,621011,74563
6210112007,Tumbang Mantuhe,4,621011,74563
621012,Rungan Barat,3,6210,
6210121006,Rabambang,4,621012,74561
6210122001,Hujung Pata,4,621012,74561
6210122002,Tumbang Jalemu Kajuei,4,621012,74561
6210122003,Jalemu Raya,4,621012,74561
6210122004,Jalemu Masulan,4,621012,74561
6210122005,Mangkawuk,4,621012,74562
6210122007,Tajah Antang Raya,4,621012,74561
6210122008,Tumbang Kuayan,4,621012,74561
6210122009,Tumbang Langgah,4,621012,74561
6210122010,Tusang Raya,4,621012,74561
6210122011,Tumbang Bahanei,4,621012,74561
6211,Kab. Pulang Pisau,2,62,
621101,Pandih Batu,3,6211,
6211012001,Dandang,4,621101,74871
6211012002,Talio,4,621101,74871
6211012003,Pangkoh Hilir,4,621101,74871
6211012004,Pangkoh Hulu,4,621101,74871
6211012005,Kantan Muara,4,621101,74871
6211012006,Talio Muara,4,621101,74871
6211012007,Talio Hulu,4,621101,74871
6211012008,Pangkoh Sari,4,621101,74871
6211012009,Sanggang,4,621101,74871
6211012010,Pantik,4,621101,74871
6211012011,Belanti Siam,4,621101,74871
6211012012,Gadabung,4,621101,74871
6211012013,Mulyasari,4,621101,74871
6211012014,Kantan Dalam,4,621101,74871
6211012015,Kantan Atas,4,621101,74871
6211012016,Karya Bersama,4,621101,74871
621102,Kahayan Kuala,3,6211,
6211021018,Bahaur Basantan,4,621102,74872
6211022001,Cemantan,4,621102,74872
6211022002,Papuyu Ii Sei. Barunai,4,621102,74872
6211022003,Kiapak,4,621102,74872
6211022005,Papuyu I Sei. Pasanan,4,621102,74872
6211022006,Sei. Rungun,4,621102,74872
6211022007,Bahaur Hilir,4,621102,74872
6211022008,Bahaur Tengah,4,621102,74872
6211022009,Bahaur Hulu,4,621102,74872
6211022014,Papuyu Iii Sei. Pudak,4,621102,74872
6211022015,Tanjung Perawan,4,621102,74872
6211022016,Bahaur Hulu Permai,4,621102,74872
6211022017,Bahaur Batu Raya,4,621102,74872
621103,Kahayan Tengah,3,6211,
6211032001,Tanjung Sangalang,4,621103,74862
6211032002,Penda Barania,4,621103,74862
6211032003,Bukit Rawi,4,621103,74862
6211032004,Tuwung,4,621103,74862
6211032005,Sigi,4,621103,74862
6211032006,Petuk Liti,4,621103,74862
6211032007,Bukit Liti,4,621103,74862
6211032008,Bahu Palawa,4,621103,74862
6211032009,Pamarunan,4,621103,74862
6211032010,Balukon,4,621103,74862
6211032011,Bukit Bamba,4,621103,74862
6211032012,Tahawa,4,621103,74862
6211032013,Parahangan,4,621103,74862
6211032014,Bereng Rambang,4,621103,74862
621104,Banama Tingang,3,6211,
6211042001,Manen Paduran,4,621104,74863
6211042002,Manen Kaleka,4,621104,74863
6211042003,Lawang Uru,4,621104,74863
6211042004,Hurung,4,621104,74863
6211042005,Hanua,4,621104,74863
6211042006,Ramang,4,621104,74863
6211042007,Tambak,4,621104,74863
6211042008,Pahawan,4,621104,74863
6211042009,Goha,4,621104,74863
6211042010,Bawan,4,621104,74863
6211042011,Tumbang Tarusan,4,621104,74863
6211042012,Pandawei,4,621104,74863
6211042013,Pangi,4,621104,74863
6211042014,Tangkahen,4,621104,74863
6211042015,Kasali Baru,4,621104,74863
621105,Kahayan Hilir,3,6211,
6211051005,Kahayan Hilir,4,621105,74841
6211051015,Kalawa,4,621105,74812
6211051016,Bereng,4,621105,74831
6211052001,Buntoi,4,621105,74861
6211052002,Mintin,4,621105,74816
6211052003,Mantaren I,4,621105,74861
6211052004,Anjir Pulang Pisau,4,621105,74813
6211052006,Gohong,4,621105,74812
6211052014,Mantaren Ii,4,621105,74861
6211052017,Hanjak Maju,4,621105,74821
621106,Maliku,3,6211,
6211062001,Tahai Jaya,4,621106,74873
6211062002,Purwodadi,4,621106,74873
6211062003,Wono Agung,4,621106,74873
6211062004,Kanamit Barat,4,621106,74873
6211062005,Sei Baru Tewu,4,621106,74873
6211062006,Kanamit,4,621106,74873
6211062007,Garantung,4,621106,74873
6211062008,Gandang,4,621106,74873
6211062009,Badirih,4,621106,74873
6211062010,Tahai Baru,4,621106,74873
6211062011,Maliku Baru,4,621106,74873
6211062012,Sidodadi,4,621106,74873
6211062013,Kanamit Jaya,4,621106,74873
6211062014,Gandang Barat,4,621106,74873
6211062015,Maliku Mulia,4,621106,74873
621107,Jabiren,3,6211,
6211072001,Garung,4,621107,74816
6211072002,Henda,4,621107,74816
6211072003,Simpur,4,621107,74816
6211072004,Sakakajang,4,621107,74816
6211072005,Jabiren,4,621107,74816
6211072006,Pilang,4,621107,74816
6211072007,Tumbang Nusa,4,621107,74816
6211072008,Tanjung Taruna,4,621107,74816
621108,Sebangau Kuala,3,6211,
6211082001,Paduran Sebangau,4,621108,74874
6211082002,Paduran Mulya,4,621108,74874
6211082003,Sebangau Mulya,4,621108,74874
6211082004,Sebangau Permai,4,621108,74874
6211082005,Mekar Jaya,4,621108,74874
6211082006,Sebangau Jaya,4,621108,74874
6211082007,Sei Hambawang,4,621108,74874
6211082008,Sei Bakau,4,621108,74874
6212,Kab. Murung Raya,2,62,
621201,Murung,3,6212,
6212011012,Puruk Cahu,4,621201,73911
6212011013,Beriwit,4,621201,73911
6212012001,Dirung,4,621201,73911
6212012002,Malasan,4,621201,73911
6212012003,Batu Putih,4,621201,73911
6212012004,Mangkahui,4,621201,73911
6212012005,Panu'Ut,4,621201,73911
6212012006,Muara Untu,4,621201,73911
6212012007,Muara Ja'An,4,621201,73911
6212012008,Bahitom,4,621201,73911
6212012009,Danau Usung,4,621201,73911
6212012010,Juking Pajang,4,621201,73911
6212012011,Muara Sumpoi,4,621201,73911
6212012014,Muara Bumban,4,621201,73911
6212012015,Penyang,4,621201,73911
621202,Tanah Siang,3,6212,
6212021014,Saripoi,4,621202,73961
6212022007,Sungai Lunuk,4,621202,73961
6212022008,Konut,4,621202,73961
6212022009,Belawan,4,621202,73961
6212022010,Mangkolisoi,4,621202,73961
6212022011,Kalang Kaluh,4,621202,73961
6212022012,Mantiat Pari,4,621202,73961
6212022013,Olung Ulu,4,621202,73961
6212022015,Puruk Batu,4,621202,73961
6212022016,Olung Siron,4,621202,73961
6212022017,Tino Talih,4,621202,73961
6212022018,Olung Nango,4,621202,73961
6212022019,Mahanyan,4,621202,73961
6212022020,Dirung Bakung,4,621202,73961
6212022021,Tabulang,4,621202,73961
6212022022,Cangkang,4,621202,73961
6212022023,Olung Dojou,4,621202,73961
6212022024,Doan Arung,4,621202,73961
6212022025,Muwun,4,621202,73961
6212022026,Nono Kliwon,4,621202,73961
6212022027,Kolam,4,621202,73961
6212022028,Saruhung,4,621202,73961
6212022029,Olung Soloi,4,621202,73961
6212022030,Tokung,4,621202,73961
6212022031,Olung Balo,4,621202,73961
6212022032,Karali,4,621202,73961
6212022033,Osom Tompok,4,621202,73961
621203,Laung Tuhup,3,6212,
6212031003,Muara Laung I,4,621203,73992
6212031006,Muara Tuhup,4,621203,73992
6212031031,Batu Bua I,4,621203,73992
6212032001,Batu Tuhup,4,621203,73992
6212032002,Tumbang Bahan,4,621203,73992
6212032004,Muara Laung Ii,4,621203,73992
6212032005,Beras Balange,4,621203,73992
6212032010,Pelaci,4,621203,73992
6212032011,Biha,4,621203,73992
6212032012,Dirung Pundu,4,621203,73992
6212032013,Dirung Pinang,4,621203,73992
6212032014,Muara Tupuh,4,621203,73992
6212032015,Narui,4,621203,73992
6212032016,Tumbang Bana,4,621203,73992
6212032017,Lakutan,4,621203,73992
6212032018,Tawai Haui,4,621203,73992
6212032026,Penda Siron,4,621203,73992
6212032027,Muara Maruwei I,4,621203,73992
6212032028,Muara Maruwei Ii,4,621203,73992
6212032029,Beralang,4,621203,73992
6212032030,Kalang Dohong,4,621203,73992
6212032032,Batu Bua Ii,4,621203,73992
6212032033,Tahujan Laung,4,621203,73992
6212032034,Tumbang Bondang,4,621203,73992
6212032035,Tumbang Tonduk,4,621203,73992
6212032037,Batu Karang,4,621203,73992
621204,Permata Intan,3,6212,
6212041004,Muara Bakanon,4,621204,73971
6212041006,Tumbang Lahung,4,621204,73971
6212042001,Sungai Gula,4,621204,73971
6212042002,Sungai Batang,4,621204,73971
6212042003,Tumbang Salio,4,621204,73971
6212042005,Purnama,4,621204,73971
6212042007,Sungai Lobang,4,621204,73971
6212042008,Pantai Laga,4,621204,73971
6212042009,Baratu,4,621204,73971
6212042010,Juking Sopan,4,621204,73971
6212042011,Muara Babuat,4,621204,73971
6212042018,Sungai Bakanon,4,621204,73971
621205,Sumber Barito,3,6212,
6212051004,Tumbang Kunyi,4,621205,73982
6212052001,Kalapeh Baru,4,621205,73982
6212052002,Tumbang Masao,4,621205,73982
6212052003,Batu Makap,4,621205,73982
6212052005,Olong Liko,4,621205,73982
6212052006,Teluk Jolo,4,621205,73982
6212052007,Laas Baru,4,621205,73982
6212052018,Tumbang Molut,4,621205,73982
6212052020,Tumbang Tuan,4,621205,73982
621206,Barito Tuhup Raya,3,6212,
6212062001,Bumban Tuhup,4,621206,73991
6212062002,Makunjung,4,621206,73991
6212062003,Dirung Sararong,4,621206,73991
6212062004,Kohong,4,621206,73991
6212062005,Hingan Tokung,4,621206,73991
6212062006,Liang Nyaling,4,621206,73991
6212062007,Tumbang Bauh,4,621206,73991
6212062008,Tumbang Masalo,4,621206,73991
6212062009,Batu Tojah,4,621206,73991
6212062010,Tumbang Baloi,4,621206,73991
6212062011,Cinta Budiman,4,621206,73991
621207,Tanah Siang Selatan,3,6212,
6212072001,Oreng,4,621207,73960
6212072002,Olung Muro,4,621207,73960
6212072003,Olung Hanangan,4,621207,73960
6212072004,Dirung Lingkin,4,621207,73960
6212072005,Datah Kotou,4,621207,73960
6212072006,Tahujan Ontu,4,621207,73960
6212072007,Puruk Kambang,4,621207,73960
621208,Sungai Babuat,3,6212,
6212082001,Batu Mirau,4,621208,73970
6212082002,Tambelum,4,621208,73970
6212082003,Tumbang Bantian,4,621208,73970
6212082004,Tumbang Saan,4,621208,73970
6212082005,Tumbang Kolon,4,621208,73970
6212082006,Tumbang Apat,4,621208,73970
621209,Seribu Riam,3,6212,
6212092001,Tumbang Tohan,4,621209,73981
6212092002,Tumbang Naan,4,621209,73981
6212092003,Muara Joloi I,4,621209,73981
6212092004,Muara Joloi Ii,4,621209,73981
6212092005,Parahau,4,621209,73981
6212092006,Tumbang Jojang,4,621209,73981
6212092007,Takajung,4,621209,73981
621210,Uut Murung,3,6212,
6212102001,Tumbang Tujang,4,621210,73983
6212102002,Tumbang Olong I,4,621210,73983
6212102003,Kalasin,4,621210,73983
6212102004,Tumbang Topus,4,621210,73983
6212102005,Tumbang Olong Ii,4,621210,73983
6213,Kab. Barito Timur,2,62,
621301,Dusun Timur,3,6213,
6213011012,Tamiang Layang,4,621301,73617
6213012003,Pulau Patai,4,621301,73617
6213012004,Sarapat,4,621301,73617
6213012005,Magantis,4,621301,73612
6213012006,Jaar,4,621301,73617
6213012007,Matabu,4,621301,73613
6213012008,Dorong,4,621301,73614
6213012009,Didi,4,621301,73617
6213012010,Karang Langit,4,621301,73617
6213012011,Haringen,4,621301,73615
6213012018,Jaweten,4,621301,73617
6213012019,Matarah,4,621301,73618
6213012020,Maragut,4,621301,73618
6213012021,Mangkarap,4,621301,73618
6213012022,Gumpa,4,621301,73618
6213012023,Sumur,4,621301,73618
6213012024,Harara,4,621301,73618
621302,Banua Lima,3,6213,
6213021001,Pasar Panas/Taniran,4,621302,73661
6213022002,Kandris,4,621302,73661
6213022003,Banyu Landas,4,621302,73661
6213022004,Bagok,4,621302,73661
6213022005,Bamban,4,621302,73661
6213022006,Tewah Pupuh,4,621302,73661
6213022007,Gudang Seng,4,621302,73661
621303,Patangkep Tutui,3,6213,
6213032001,Pulau Padang,4,621303,73671
6213032002,Kambitin,4,621303,73671
6213032003,Ramania,4,621303,73671
6213032004,Bentot,4,621303,73671
6213032005,Ampari Bura,4,621303,73671
6213032006,Kotam,4,621303,73671
6213032008,Betang Nalong,4,621303,73671
6213032009,Mawani,4,621303,73671
6213032010,Jango,4,621303,73671
6213032011,Lalap,4,621303,73671
621304,Awang,3,6213,
6213042001,Janah Jari,4,621304,73681
6213042002,Bangkirayen,4,621304,73681
6213042003,Hayaping,4,621304,73681
6213042004,Tangkan,4,621304,73681
6213042005,Wungkur Nanakan,4,621304,73681
6213042006,Ampari,4,621304,73681
6213042007,Apar Batu,4,621304,73681
6213042008,Biwan,4,621304,73681
6213042009,Janah Mansiwui,4,621304,73681
6213042010,Danau,4,621304,73681
6213042011,Pianggu,4,621304,73681
621305,Dusun Tengah,3,6213,
6213051011,Ampah Kota,4,621305,73652
6213052008,Saing,4,621305,73652
6213052009,Rodok,4,621305,73652
6213052010,Ampah Ii,4,621305,73652
6213052012,Putai,4,621305,73652
6213052018,Netampin,4,621305,73652
6213052024,Sumber Garunggung,4,621305,73652
6213052025,Muara Awang,4,621305,73652
621306,Pematang Karau,3,6213,
6213062001,Muara Palantau,4,621306,73653
6213062002,Ketab,4,621306,73653
6213062003,Kupang Bersih,4,621306,73653
6213062004,Tuyau,4,621306,73653
6213062005,Pinang Tunggal,4,621306,73653
6213062006,Nagaleah,4,621306,73653
6213062007,Lampeong,4,621306,73653
6213062008,Bararawa,4,621306,73653
6213062009,Bambulung,4,621306,73653
6213062010,Lebo,4,621306,73653
6213062011,Muru Duyung,4,621306,73653
6213062012,Tumpung Ulung,4,621306,0
6213062013,Sumber Rejo,4,621306,73653
621307,Paju Epat,3,6213,
6213072001,Juru Banu,4,621307,73617
6213072002,Telang Baru,4,621307,73617
6213072003,Tampu Langit,4,621307,73617
6213072004,Telang,4,621307,73617
6213072005,Maipe,4,621307,73617
6213072006,Murutuwu,4,621307,73617
6213072007,Balawa,4,621307,73617
6213072008,Kali Napu,4,621307,73617
6213072009,Siong,4,621307,73617
621308,Raren Batuah,3,6213,
6213082001,Puri,4,621308,73655
6213082002,Lenggang,4,621308,73655
6213082003,Batuah,4,621308,73655
6213082004,Unsum,4,621308,73655
6213082005,Baruyan,4,621308,73655
6213082006,Turan Amis,4,621308,73655
6213082007,Malintut,4,621308,73655
6213082008,Tangkum,4,621308,73655
6213082009,Sibung,4,621308,73655
621309,Paku,3,6213,
6213092001,Tampa,4,621309,73654
6213092002,Kalamus,4,621309,73654
6213092003,Simpang Bingkuang,4,621309,73654
6213092004,Patung,4,621309,73654
6213092005,Runggu Raya,4,621309,73654
6213092006,Bantai Napu,4,621309,73654
6213092007,Tarinsing,4,621309,73654
6213092008,Paku Beto,4,621309,73654
6213092009,Gandrung,4,621309,73654
6213092010,Pangkan,4,621309,73654
6213092011,Kupang Baru,4,621309,73654
6213092012,Luau Jawuk,4,621309,73654
621310,Karusen Janang,3,6213,
6213102001,Dayu,4,621310,73650
6213102002,Wuran,4,621310,73650
6213102003,Ipu Mea,4,621310,73650
6213102004,Lagan,4,621310,73650
6213102005,Putut Tawuluh,4,621310,73650
6213102006,Simpang Naneng,4,621310,73650
6213102007,Kandris,4,621310,73650
6271,Kota Palangkaraya,2,62,
627101,Pahandut,3,6271,
6271011001,Pahandut,4,627101,73111
6271011002,Panarung,4,627101,73111
6271011003,Langkai,4,627101,73111
6271011004,Tumbang Rungan,4,627101,73111
6271011005,Pahandut Seberang,4,627101,73111
6271011006,Tanjung Pinang,4,627101,73111
627102,Bukit Batu,3,6271,
6271021001,Marang,4,627102,73222
6271021002,Tumbang Tahai,4,627102,73223
6271021003,Banturung,4,627102,73224
6271021004,Tangkiling,4,627102,73221
6271021005,Sei Gohong,4,627102,73225
6271021006,Kanarakan,4,627102,73226
6271021007,Habaring Hurung,4,627102,73221
627103,Jekan Raya,3,6271,
6271031001,Palangka,4,627103,73112
6271031002,Menteng,4,627103,73111
6271031003,Bukit Tunggal,4,627103,73112
6271031004,Petuk Katimpun,4,627103,73118
627104,Sabangau,3,6271,
6271041001,Bereng Bengkel,4,627104,73114
6271041002,Kalampangan,4,627104,73114
6271041003,Kereng Bangkirai,4,627104,73113
6271041004,Kameloh Baru,4,627104,73114
6271041005,Danau Tundai,4,627104,73114
6271041006,Sabaru,4,627104,73113
627105,Rakumpit,3,6271,
6271051001,Petuk Bukit,4,627105,73227
6271051002,Panjehang,4,627105,73228
6271051003,Petuk Barunai,4,627105,73229
6271051004,Mungku Baru,4,627105,73229
6271051005,Pager,4,627105,73229
6271051006,Gaung Baru,4,627105,73229
6271051007,Bukit Sua,4,627105,73229
63,Kalimantan Selatan,1,,
6301,Kab. Tanah Laut,2,63,
630101,Takisung,3,6301,
6301012001,Banua Lawas,4,630101,70861
6301012002,Tabanio,4,630101,70861
6301012003,Kuala Tambangan,4,630101,70861
6301012004,Takisung,4,630101,70861
6301012005,Gunung Makmur,4,630101,70861
6301012006,Banua Tengah,4,630101,70861
6301012007,Ranggang,4,630101,70861
6301012008,Pagatan Besar,4,630101,70861
6301012009,Batilai,4,630101,70861
6301012010,Ranggang Dalam,4,630101,70861
6301012011,Telaga Langsat,4,630101,70861
6301012012,Sumber Makmur,4,630101,70861
630102,Jorong,3,6301,
6301022001,Sabuhur,4,630102,70881
6301022002,Jorong,4,630102,70881
6301022003,Asam-Asam,4,630102,70881
6301022004,Batalang,4,630102,70881
6301022005,Swarangan,4,630102,70881
6301022006,Muara Asam-Asam,4,630102,70881
6301022007,Alur,4,630102,70881
6301022008,Asri Mulya,4,630102,70881
6301022009,Karang Rejo,4,630102,70881
6301022010,Asam Jaya,4,630102,70881
6301022011,Simpang Empat Sungai Baru,4,630102,70881
630103,Pelaihari,3,6301,
6301031001,Sarang Halang,4,630103,70815
6301031002,Karang Taruna,4,630103,70812
6301031003,Pelaihari,4,630103,70815
6301031004,Angsau,4,630103,70814
6301031005,Pabahanan,4,630103,70815
6301032006,Bumi Jaya,4,630103,70815
6301032008,Sungai Riam,4,630103,70815
6301032009,Tampang,4,630103,70815
6301032010,Telaga,4,630103,70815
6301032011,Panjaratan,4,630103,70815
6301032012,Atu-Atu,4,630103,70815
6301032015,Panggung,4,630103,70815
6301032016,Tungkaran,4,630103,70815
6301032017,Ujung Batu,4,630103,70815
6301032020,Panggung Baru,4,630103,70815
6301032024,Ambungan,4,630103,70815
6301032025,Guntung Besar,4,630103,70815
6301032026,Kampung Baru,4,630103,70815
6301032027,Sumber Mulia,4,630103,70815
6301032029,Pemuda,4,630103,70815
630104,Kurau,3,6301,
6301042001,Sungai Bakau,4,630104,70851
6301042002,Maluka Baulin,4,630104,70851
6301042003,Bawah Layung,4,630104,70851
6301042004,Tambak Sarinah,4,630104,70851
6301042005,Kali Besar,4,630104,70851
6301042006,Handil Negara,4,630104,70851
6301042007,Padang Luas,4,630104,70851
6301042008,Kurau,4,630104,70851
6301042017,Tambak Karya,4,630104,70851
6301042018,Raden,4,630104,70851
6301042019,Sarikandi,4,630104,70851
630105,Bati Bati,3,6301,
6301052001,Benua Raya,4,630105,70852
6301052002,Bati-Bati,4,630105,70852
6301052003,Ujung,4,630105,70852
6301052004,Liang Anggang,4,630105,70852
6301052005,Bentok Kampung,4,630105,70852
6301052006,Bentok Darat,4,630105,70852
6301052007,Banyu Irang,4,630105,70852
6301052008,Nusa Indah,4,630105,70852
6301052009,Pandahan,4,630105,70852
6301052010,Padang,4,630105,70852
6301052011,Ujung Baru,4,630105,70852
6301052012,Sambangan,4,630105,70852
6301052013,Kait-Kait,4,630105,70852
6301052014,Kait-Kait Baru,4,630105,70852
630106,Panyipatan,3,6301,
6301062001,Batu Tungku,4,630106,70871
6301062002,Panyipatan,4,630106,70871
6301062003,Kandangan Baru,4,630106,70871
6301062004,Kandangan Lama,4,630106,70871
6301062005,Batakan,4,630106,70871
6301062006,Kuringkit,4,630106,70871
6301062007,Tanjung Dewa,4,630106,70871
6301062008,Suka Ramah,4,630106,70871
6301062009,Batu Mulya,4,630106,70871
6301062010,Bumi Asih,4,630106,70871
630107,Kintap,3,6301,
6301072001,Pandan Sari,4,630107,70883
6301072002,Kintap,4,630107,70883
6301072003,Kintapura,4,630107,70883
6301072004,Sungai Cuka,4,630107,70883
6301072005,Riam Adungan,4,630107,70883
6301072006,Muara Kintap,4,630107,70883
6301072007,Salaman,4,630107,70883
6301072008,Kintap Kecil,4,630107,70883
6301072009,Pasir Putih,4,630107,70883
6301072010,Sumber Jaya,4,630107,70883
6301072011,Bukit Mulia,4,630107,70883
6301072012,Kebun Raya,4,630107,70883
6301072013,Mekar Raya,4,630107,70883
6301072014,Sebamban Baru,4,630107,70883
630108,Tambang Ulang,3,6301,
6301082001,Tambang Ulang,4,630108,70854
6301082002,Sungai Pinang,4,630108,70854
6301082003,Martadah,4,630108,70854
6301082004,Sungai Jelai,4,630108,70854
6301082005,Bingkulu,4,630108,70854
6301082006,Gunung Raja,4,630108,70854
6301082007,Pulau Sari,4,630108,70854
6301082008,Kayu Abang,4,630108,70854
6301082009,Martadah Baru,4,630108,70854
630109,Batu Ampar,3,6301,
6301092001,Batu Ampar,4,630109,70882
6301092002,Gunung Mas,4,630109,70882
6301092003,Tajau Mulya,4,630109,70882
6301092004,Jilatan,4,630109,70882
6301092005,Durian Bungkuk,4,630109,70882
6301092006,Ambawang,4,630109,70882
6301092007,Damit,4,630109,70882
6301092008,Gunung Melati,4,630109,70882
6301092009,Bluru,4,630109,70882
6301092010,Pantai Linuh,4,630109,70882
6301092011,Damit Hulu,4,630109,70882
6301092012,Jilatan Alur,4,630109,70882
6301092013,Damar Lima,4,630109,70882
6301092014,Tajau Pecah,4,630109,70882
630110,Bajuin,3,6301,
6301102001,Bajuin,4,630110,70815
6301102002,Sungai Bakar,4,630110,70815
6301102003,Ketapang,4,630110,70815
6301102004,Tirta Jaya,4,630110,70815
6301102005,Galam,4,630110,70815
6301102006,Pemalongan,4,630110,70815
6301102007,Kunyit,4,630110,70815
6301102008,Tebing Siring,4,630110,70815
6301102009,Tanjung,4,630110,70815
630111,Bumi Makmur,3,6301,
6301112001,Handil Babirik,4,630111,70853
6301112002,Kurau Utara,4,630111,70853
6301112003,Bumi Harapan,4,630111,70853
6301112004,Sungai Rasau,4,630111,70853
6301112005,Pantai Harapan,4,630111,70853
